ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
13834713,JJ253217,05/13/2025 03:30:00 PM,092XX S BRANDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0424,004,10,46,14,1198932,1844315,2025,05/21/2025 03:42:47 PM,41.727615205,-87.546865483,"(41.727615205, -87.546865483)",47,21202,42,510,47,25,19,239
13888872,JJ319957,07/03/2025 07:32:00 PM,130XX S EVANS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0533,005,10,54,15,1183710,1819191,2025,07/11/2025 03:43:10 PM,41.659039755,-87.603405254,"(41.659039755, -87.603405254)",30,4460,51,9,43,47,10,221
13730679,JJ127348,01/25/2025 09:03:00 PM,046XX W DIVERSEY AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,2521,025,31,20,08A,1144951,1918212,2025,05/17/2025 03:40:52 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)",7,22615,19,305,17,2,6,176
13790204,JJ199187,03/29/2025 01:36:00 PM,013XX N CLEVELAND AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),false,false,1821,018,27,8,06,1172741,1909397,2025,05/17/2025 03:40:52 PM,41.906823047,-87.640885421,"(41.906823047, -87.640885421)",51,14926,37,309,11,54,14,198
13817917,JJ232526,04/26/2025 04:16:00 PM,065XX S WOLCOTT AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,true,false,0726,007,15,67,18,1164810,1861332,2025,05/17/2025 03:40:52 PM,41.775099837,-87.671379919,"(41.775099837, -87.671379919)",44,22257,65,281,3,23,17,205
13728325,JJ124349,01/20/2025 03:53:00 PM,034XX S LOWE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,false,false,0915,009,11,60,24,1172528,1882062,2025,05/17/2025 03:40:52 PM,41.831818585,-87.642475979,"(41.831818585, -87.642475979)",26,21194,58,149,48,40,23,170
13758165,JJ160785,02/24/2025 09:21:00 PM,040XX N MOZART ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1724,017,33,16,03,1156660,1926726,2025,05/17/2025 03:40:52 PM,41.954716119,-87.699486961,"(41.954716119, -87.699486961)",2,21538,16,116,20,39,1,13
13802131,JJ213676,04/08/2025 03:00:00 PM,004XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,true,false,1831,018,42,8,14,1176292,1903437,2025,05/17/2025 03:40:52 PM,41.890389116,-87.628021263,"(41.890389116, -87.628021263)",22,21182,37,669,36,55,14,73
13781133,JJ188526,03/13/2025 03:00:00 PM,057XX S CICERO AVE,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,0813,008,13,56,06,1145654,1866253,2025,05/17/2025 03:40:52 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",35,22268,53,86,6,7,13,271
13879398,JJ308476,06/25/2025 10:00:00 AM,132XX S PRAIRIE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0533,005,9,54,26,1180150,1817347,2025,07/03/2025 03:47:31 PM,41.65406152,-87.616488274,"(41.65406152, -87.616488274)",30,4460,51,10,43,47,10,221
13800896,JJ212207,04/09/2025 05:41:00 PM,007XX S MAY ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,true,true,1232,012,34,28,04B,1168895,1896992,2025,05/17/2025 03:40:52 PM,41.872867202,-87.655373309,"(41.872867202, -87.655373309)",8,14917,29,87,26,44,15,95
13873093,JJ300659,06/19/2025 03:00:00 PM,009XX N KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1111,011,37,23,15,1148883,1905869,2025,06/27/2025 03:42:39 PM,41.897636905,-87.728617403,"(41.897636905, -87.728617403)",4,4299,24,99,45,5,16,68
13897753,JJ330462,07/06/2025 05:00:00 AM,089XX S MORGAN ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,2222,022,21,73,02,1171204,1845797,2025,07/14/2025 03:42:31 PM,41.732332334,-87.648393762,"(41.732332334, -87.648393762)",18,21554,72,151,13,59,9,244
13772321,JJ177331,03/10/2025 07:00:00 PM,023XX W WABANSIA AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1434,014,32,24,06,1160291,1911398,2025,05/17/2025 03:40:52 PM,41.912580624,-87.686563889,"(41.912580624, -87.686563889)",24,22535,25,298,40,1,7,192
13766467,JJ170018,01/26/2025 09:20:00 AM,045XX N DOVER ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1913,019,46,3,11,1165966,1930220,2025,05/17/2025 03:40:52 PM,41.96410983,-87.665176514,"(41.96410983, -87.665176514)",37,22616,31,611,39,15,5,6
13865890,JJ292042,06/12/2025 11:00:00 AM,002XX N PINE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1523,015,37,25,06,1139459,1901147,2025,06/20/2025 03:41:36 PM,41.884856209,-87.763346345,"(41.884856209, -87.763346345)",11,22216,26,674,45,32,25,84
13747155,JJ147427,02/10/2025 03:45:00 PM,049XX S PAULINA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0931,009,20,61,06,1165847,1871870,2025,05/17/2025 03:40:52 PM,41.803995444,-87.667279128,"(41.803995444, -87.667279128)",19,14924,59,740,4,37,23,119
13817177,JJ231857,04/26/2025 02:05:00 AM,004XX E 62ND ST,1020,ARSON,BY FIRE,RESIDENCE - YARD (FRONT / BACK),false,false,0313,003,20,42,09,1180114,1863999,2025,05/17/2025 03:40:52 PM,41.782081397,-87.615196155,"(41.782081397, -87.615196155)",53,22260,9,331,4,60,18,275
13710459,JJ102861,01/03/2025 03:00:00 PM,024XX E 77TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,0421,004,7,43,04A,1193713,1854381,2025,05/17/2025 03:40:52 PM,41.75536643,-87.565654201,"(41.75536643, -87.565654201)",43,22538,39,246,37,24,19,225
13881182,JJ310525,06/27/2025 01:35:00 AM,030XX N PULASKI RD,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,2523,025,31,21,06,1149201,1919750,2025,07/05/2025 03:45:34 PM,41.935721524,-87.727089019,"(41.935721524, -87.727089019)",7,22618,22,464,17,21,6,175
13759785,JJ162651,02/26/2025 11:00:00 AM,003XX N CANAL ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1214,012,34,28,26,1173048,1902595,2025,05/17/2025 03:40:52 PM,41.888151171,-87.63995963,"(41.888151171, -87.63995963)",22,14914,29,784,36,46,15,76
13778562,JJ185350,03/17/2025 05:27:00 PM,014XX W 99TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2213,022,21,73,06,1168299,1839098,2025,05/17/2025 03:40:52 PM,41.714012214,-87.659228209,"(41.714012214, -87.659228209)",18,22212,72,594,22,13,9,252
13760514,JJ158635,02/22/2025 11:51:00 PM,011XX S INDEPENDENCE BLVD,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,1133,011,24,29,05,1151426,1894932,2025,05/17/2025 03:40:52 PM,41.867575044,-87.719564481,"(41.867575044, -87.719564481)",36,21572,30,98,14,30,16,141
13875591,JJ303800,06/21/2025 06:00:00 PM,045XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,STREET,true,true,0821,008,12,58,08A,1155790,1874439,2025,06/29/2025 03:41:59 PM,41.811253067,-87.7040946,"(41.811253067, -87.7040946)",49,22248,55,85,8,56,23,115
13821400,JJ237027,04/29/2025 12:00:00 AM,022XX W WARREN BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1223,012,27,28,06,1161508,1900314,2025,05/17/2025 03:40:52 PM,41.882139971,-87.68240189,"(41.882139971, -87.68240189)",48,21184,29,37,46,28,15,75
13776604,JJ181864,03/14/2025 11:30:00 PM,068XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,003,5,43,14,1192945,1860132,2025,05/17/2025 03:40:52 PM,41.771166387,-87.56828122,"(41.771166387, -87.56828122)",32,22538,39,134,33,24,18,262
13892823,JJ324558,07/07/2025 12:30:00 PM,091XX S UNIVERSITY AVE,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE GROUNDS,false,false,0413,004,8,47,08B,1185475,1844606,2025,07/15/2025 03:43:21 PM,41.728740563,-87.596150779,"(41.728740563, -87.596150779)",9,21546,43,472,35,61,19,246
13778594,JJ185419,03/17/2025 09:35:00 PM,001XX W 70TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0731,007,6,69,07,1176772,1858582,2025,05/17/2025 03:40:52 PM,41.767292504,-87.6276117,"(41.767292504, -87.6276117)",31,21559,67,513,32,11,17,210
13840508,JJ260612,05/19/2025 07:00:00 AM,010XX W 61ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,0712,007,16,68,04A,1170257,1864360,2025,05/27/2025 03:52:58 PM,41.783292243,-87.651323906,"(41.783292243, -87.651323906)",19,21559,66,434,2,11,17,261
13822038,JJ237651,04/30/2025 03:50:00 PM,008XX E 50TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,false,false,0223,002,4,39,08B,1182685,1872039,2025,05/17/2025 03:40:52 PM,41.804084538,-87.605520738,"(41.804084538, -87.605520738)",1,21192,5,461,10,10,24,116
13850085,JJ272495,05/28/2025 04:15:00 PM,001XX W LAKE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0122,001,42,32,06,1174899,1901728,2025,06/05/2025 03:42:12 PM,41.88573083,-87.63318817,"(41.88573083, -87.63318817)",22,14309,38,92,36,42,22,79
13890435,JJ321744,07/05/2025 10:09:00 AM,075XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2424,024,49,1,08B,1160971,1949996,2025,07/13/2025 03:42:40 PM,42.018481291,-87.682989445,"(42.018481291, -87.682989445)",3,22528,10,52,5,12,11,33
13790470,JJ199596,03/29/2025 12:30:00 AM,115XX S CHURCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2212,022,19,75,08B,1165497,1827907,2025,05/17/2025 03:40:52 PM,41.683361968,-87.669806013,"(41.683361968, -87.669806013)",45,22212,74,378,22,13,9,257
13881535,JJ310714,06/27/2025 05:37:00 AM,053XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2023,020,48,77,08A,1167907,1935617,2025,07/05/2025 03:45:34 PM,41.97887761,-87.657883624,"(41.97887761, -87.657883624)",40,22616,76,160,16,15,2,47
13893849,JJ326034,07/08/2025 01:45:00 PM,008XX N STATE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1833,018,42,8,06,1176212,1906169,2025,07/16/2025 03:46:38 PM,41.897887668,-87.628232605,"(41.897887668, -87.628232605)",22,14926,37,230,11,54,14,72
13796655,JJ207114,04/05/2025 12:00:00 AM,072XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0733,007,17,68,07,1171888,1856918,2025,05/17/2025 03:40:52 PM,41.762834854,-87.645562329,"(41.762834854, -87.645562329)",17,21559,66,512,32,11,17,215
13712929,JJ105722,01/06/2025 03:30:00 AM,073XX S ALBANY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0835,008,18,66,08A,1156978,1855769,2025,05/17/2025 03:40:52 PM,41.759995962,-87.700241296,"(41.759995962, -87.700241296)",6,21867,64,349,30,58,13,226
13813290,JJ227193,04/18/2025 11:00:00 PM,016XX N LAKE SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1814,018,43,7,07,1176670,1911085,2025,05/17/2025 03:40:52 PM,41.911367051,-87.626401638,"(41.911367051, -87.626401638)",51,14926,37,271,34,16,14,134
13847812,JJ269530,05/26/2025 12:16:00 PM,069XX S INDIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0322,003,6,69,15,1178787,1859229,2025,06/03/2025 03:48:48 PM,41.769022335,-87.620206266,"(41.769022335, -87.620206266)",31,22260,67,514,32,60,18,211
13781496,JJ188468,03/20/2025 11:38:00 AM,071XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0324,003,5,69,08A,1185444,1858072,2025,05/17/2025 03:40:52 PM,41.765693367,-87.595841543,"(41.765693367, -87.595841543)",32,21546,67,121,33,61,18,217
13864854,JJ290679,06/11/2025 05:23:00 PM,007XX E 31ST DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,true,false,0133,001,4,35,15,1181979,1884604,2025,06/19/2025 03:41:17 PM,41.838580199,-87.60772081,"(41.838580199, -87.60772081)",1,21194,1,581,10,40,24,169
13841242,JJ261578,05/19/2025 02:00:00 PM,019XX E 95TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0431,004,7,51,04A,1190986,1842365,2025,05/27/2025 03:52:58 PM,41.722459746,-87.57603527,"(41.722459746, -87.57603527)",43,21202,48,252,37,25,19,249
13711744,JJ104428,01/05/2025 06:20:00 AM,007XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,1914,019,46,3,06,1170123,1932093,2025,05/17/2025 03:40:52 PM,41.969159427,-87.649837624,"(41.969159427, -87.649837624)",40,22616,31,635,39,15,2,14
13794382,JJ204258,04/03/2025 05:14:00 AM,016XX W MADISON ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1224,012,27,28,08B,1165476,1900090,2025,05/17/2025 03:40:52 PM,41.881441785,-87.667837814,"(41.881441785, -87.667837814)",48,21184,29,90,46,28,15,92
13807663,JJ220446,04/16/2025 12:00:00 AM,068XX S LOOMIS BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,0725,007,17,67,18,1168179,1859299,2025,05/17/2025 03:40:52 PM,41.769449202,-87.659088027,"(41.769449202, -87.659088027)",17,22257,65,284,31,23,17,204
13843209,JJ263116,05/19/2025 11:00:00 AM,030XX N Seminary Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,1933,019,44,6,06,1168422,1920334,2025,05/27/2025 03:52:58 PM,41.936929341,-87.656433655,"(41.936929341, -87.656433655)",38,4449,57,680,25,22,5,31
13761176,JJ164345,02/27/2025 02:00:00 PM,001XX E 119TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0532,005,9,53,06,1179282,1826091,2025,05/17/2025 03:40:52 PM,41.678076175,-87.619399217,"(41.678076175, -87.619399217)",30,21861,50,229,43,19,10,219
13879568,JJ308731,06/25/2025 06:08:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1432,014,32,22,06,1160867,1917657,2025,07/03/2025 03:47:31 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)",24,22535,23,240,41,1,7,180
13850021,JJ272513,05/28/2025 04:00:00 PM,010XX E 73RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0324,003,5,69,08A,1184646,1856830,2025,06/05/2025 03:42:12 PM,41.762303939,-87.598805314,"(41.762303939, -87.598805314)",32,21546,67,121,33,61,18,217
13827346,JJ244388,05/06/2025 10:37:00 AM,007XX W SCHILLER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1822,018,27,8,14,1171154,1909629,2025,05/17/2025 03:40:52 PM,41.907494674,-87.646708258,"(41.907494674, -87.646708258)",41,14926,37,108,46,54,14,199
13759110,JJ161927,02/25/2025 06:50:00 PM,0000X N CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1222,012,27,28,14,1159843,1900359,2025,05/17/2025 03:40:52 PM,41.882297947,-87.68851453,"(41.882297947, -87.68851453)",48,21184,29,37,46,28,15,77
13840599,JJ260654,05/19/2025 06:43:00 AM,067XX S WESTERN AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0832,008,16,66,05,1161533,1860003,2025,05/27/2025 03:52:58 PM,41.771521464,-87.683429837,"(41.771521464, -87.683429837)",17,22257,64,370,31,23,13,207
13807628,JJ220183,04/16/2025 10:33:00 AM,053XX N BROADWAY,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,2023,020,48,77,08B,1167347,1935654,2025,05/17/2025 03:40:52 PM,41.978991238,-87.659941972,"(41.978991238, -87.659941972)",40,22616,76,540,16,15,2,54
13807690,JJ220464,04/16/2025 12:13:00 PM,005XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,1831,018,42,8,11,1175446,1903781,2025,05/17/2025 03:40:52 PM,41.891352111,-87.6311178,"(41.891352111, -87.6311178)",22,4446,37,670,36,55,14,73
13719290,JJ113368,01/12/2025 10:00:00 PM,026XX W 63RD ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,false,false,0825,008,16,66,05,1159674,1862774,2025,05/17/2025 03:40:52 PM,41.779163831,-87.69016838,"(41.779163831, -87.69016838)",44,21867,64,111,2,58,13,274
13711484,JJ104138,01/04/2025 07:42:00 PM,003XX W CHICAGO AVE,3800,INTERFERENCE WITH PUBLIC OFFICER,INTERFERENCE JUDICIAL PROCESS,STREET,true,false,1831,018,42,8,26,1174025,1905669,2025,05/17/2025 03:40:52 PM,41.896564682,-87.636280076,"(41.896564682, -87.636280076)",22,4446,37,652,36,55,14,73
13827149,JJ239705,05/01/2025 11:30:00 PM,052XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0815,008,23,57,06,1148256,1869337,2025,05/17/2025 03:40:52 PM,41.797400463,-87.731860087,"(41.797400463, -87.731860087)",35,22248,54,637,6,56,13,105
13880057,JJ309148,06/26/2025 01:49:00 AM,069XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,false,false,2431,024,49,1,08B,1166761,1946323,2025,07/04/2025 03:41:38 PM,42.008279836,-87.661789323,"(42.008279836, -87.661789323)",3,21853,10,267,5,9,11,39
13754818,JJ156835,02/21/2025 11:40:00 AM,025XX W CERMAK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1034,010,28,31,06,1159771,1889314,2025,05/17/2025 03:40:52 PM,41.851990867,-87.68908329,"(41.851990867, -87.68908329)",11,14920,32,203,23,43,21,151
13853882,JJ277038,06/01/2025 09:30:00 AM,043XX W ROSCOE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1731,017,30,16,08A,1147034,1922254,2025,06/09/2025 03:43:02 PM,41.942634493,-87.734988739,"(41.942634493, -87.734988739)",27,22618,16,328,21,21,1,25
13827408,JJ243300,04/20/2025 04:00:00 PM,048XX S LAWNDALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,FACTORY / MANUFACTURING BUILDING,false,false,0821,008,14,57,05,1152514,1872559,2025,05/17/2025 03:40:52 PM,41.806159277,-87.716160382,"(41.806159277, -87.716160382)",49,22248,54,698,8,56,13,103
13787567,JJ196167,03/27/2025 02:52:00 AM,067XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0832,008,16,66,08B,1160869,1859930,2025,05/17/2025 03:40:52 PM,41.771334885,-87.685865865,"(41.771334885, -87.685865865)",44,21867,64,383,31,58,13,207
13733908,JJ131178,01/29/2025 10:30:00 AM,016XX N MERRIMAC AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2513,025,29,25,06,1134393,1910225,2025,05/17/2025 03:40:52 PM,41.909858251,-87.781735467,"(41.909858251, -87.781735467)",52,22615,26,597,7,2,6,196
13808465,JJ221369,04/17/2025 10:20:00 AM,033XX W CRYSTAL ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1422,014,26,23,26,1153943,1908123,2025,05/17/2025 03:40:52 PM,41.903722719,-87.709972333,"(41.903722719, -87.709972333)",10,4299,24,455,49,5,7,190
13892422,JJ324186,07/07/2025 05:53:00 AM,017XX N KARLOV AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2534,025,26,20,26,1148780,1911268,2025,07/15/2025 03:43:21 PM,41.912454297,-87.728855978,"(41.912454297, -87.728855978)",27,22615,24,285,49,2,6,194
13712462,JJ105277,01/06/2025 02:12:00 AM,0000X W TERMINAL ST,1335,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,true,false,1655,016,41,76,26,1104700,1933741,2025,05/17/2025 03:40:52 PM,41.974861952,-87.890372151,"(41.974861952, -87.890372151)",34,16197,75,668,29,38,12,16
13780312,JJ187472,03/19/2025 02:12:00 PM,006XX N TROY ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE - YARD (FRONT / BACK),false,false,1221,012,27,23,18,1155263,1904062,2025,05/17/2025 03:40:52 PM,41.892552538,-87.705232851,"(41.892552538, -87.705232851)",41,21184,24,177,46,28,15,80
13818910,JJ233922,04/27/2025 09:04:00 PM,026XX W DEVON AVE,0460,BATTERY,SIMPLE,STREET,false,false,2412,024,50,2,08B,1157745,1942377,2025,05/17/2025 03:40:52 PM,41.997641144,-87.695069626,"(41.997641144, -87.695069626)",42,4450,20,41,27,12,11,46
13760563,JJ163585,02/27/2025 09:50:00 AM,010XX W LAKE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1214,012,27,28,06,1169328,1901620,2025,05/17/2025 03:40:52 PM,41.885557376,-87.65364901,"(41.885557376, -87.65364901)",41,14917,29,63,46,44,15,92
13879005,JJ307892,06/25/2025 05:23:00 AM,022XX N CALIFORNIA AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA STATION,true,false,1431,014,1,22,14,1157335,1914823,2025,07/09/2025 03:42:14 PM,41.922039747,-87.697330182,"(41.922039747, -87.697330182)",24,22535,23,322,41,1,7,184
13759427,JJ158533,02/22/2025 09:02:00 PM,061XX N LINCOLN AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,true,false,1711,017,50,13,22,1153157,1940735,2025,05/17/2025 03:40:52 PM,41.993228018,-87.711991089,"(41.993228018, -87.711991089)",42,4450,13,747,27,50,1,53
13888184,JJ319139,07/02/2025 06:00:00 PM,047XX W 83RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0834,008,18,70,14,1146357,1849128,2025,07/10/2025 03:42:05 PM,41.741979766,-87.739335913,"(41.741979766, -87.739335913)",23,4300,69,235,30,8,13,232
13775316,JJ181397,03/14/2025 01:00:00 PM,123XX S AVENUE O,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0433,004,10,55,06,1201185,1823425,2025,05/17/2025 03:40:52 PM,41.670234415,-87.539318057,"(41.670234415, -87.539318057)",47,22250,52,787,47,26,19,259
13806226,JJ215121,04/12/2025 08:08:00 AM,032XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1922,019,32,6,06,1165085,1921399,2025,05/17/2025 03:40:52 PM,41.939923405,-87.668667203,"(41.939923405, -87.668667203)",38,4449,57,678,25,22,5,19
13903079,JJ336911,07/16/2025 07:06:00 PM,022XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),true,false,1235,012,25,31,26,1171385,1889202,2025,07/24/2025 03:44:59 PM,41.851436512,-87.646460241,"(41.851436512, -87.646460241)",8,14920,33,126,26,43,15,158
13745186,JJ145049,01/06/2025 09:00:00 AM,007XX N LOCKWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,1524,015,37,25,06,1140889,1904437,2025,05/17/2025 03:40:52 PM,41.89385819,-87.758014087,"(41.89385819, -87.758014087)",4,22216,26,673,45,32,25,67
13786643,JJ195086,03/26/2025 02:42:00 AM,020XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2522,025,26,19,05,1144057,1913346,2025,05/17/2025 03:40:52 PM,41.918246576,-87.746154953,"(41.918246576, -87.746154953)",7,22615,19,289,44,2,6,188
13807317,JJ219920,04/15/2025 04:30:00 PM,014XX N AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2535,025,26,23,14,1150446,1909332,2025,05/17/2025 03:40:52 PM,41.907109346,-87.722786114,"(41.907109346, -87.722786114)",27,4299,24,454,49,5,6,193
13820106,JJ235473,04/29/2025 12:10:00 AM,046XX N BROADWAY,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA STATION,true,false,1913,019,46,3,03,1167942,1930944,2025,05/17/2025 03:40:52 PM,41.966053999,-87.657890403,"(41.966053999, -87.657890403)",37,22616,31,241,39,15,5,4
13728345,JJ124298,01/16/2025 10:00:00 AM,033XX W 71ST ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,0831,008,17,66,08B,1155403,1857337,2025,05/17/2025 03:40:52 PM,41.764330464,-87.705971824,"(41.764330464, -87.705971824)",6,21867,64,349,31,58,13,208
13740307,JJ138770,02/05/2025 05:00:00 AM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,2,8,06,1177293,1905627,2025,05/17/2025 03:40:52 PM,41.896375946,-87.6242787,"(41.896375946, -87.6242787)",22,21182,37,158,11,6,14,71
13775185,JJ181342,03/14/2025 02:10:00 PM,029XX N AUSTIN AVE,0460,BATTERY,SIMPLE,STREET,false,false,2514,025,30,19,08B,1135884,1918917,2025,05/17/2025 03:40:52 PM,41.933683664,-87.776050546,"(41.933683664, -87.776050546)",27,22254,19,81,21,52,6,177
13860550,JJ285303,06/07/2025 10:25:00 AM,044XX S CHRISTIANA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0821,008,12,58,06,1154763,1875015,2025,06/15/2025 03:43:33 PM,41.812854262,-87.707846221,"(41.812854262, -87.707846221)",49,22248,55,640,8,56,13,103
